cmdline:'/home/user/deepstate/kdl222_cs49.....--no_fork --min_log_level 2', bin:'/home/user/deepstate/kdl222_cs499_sp20/assignment2/starRuler/string_H' inputDir:'/tmp/deepstate_fake_seedav8u1rm3', fuzzStdin:false, mutationsPerRun:6, timeout:10, mutationsMax:0, threadsMax:1
Entering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/59972
Size:7701 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/22, Tot:0/0/0/361/12/59994
Size:3515 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/60005
Size:4203 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/60018
Size:447 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/25, Tot:0/0/0/361/12/60043
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/20, Tot:0/0/0/361/12/60063
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/60069
Size:5283 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/9, Tot:0/0/0/361/12/60078
Size:4297 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/60082
Size:765 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/60095
Size:3037 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/60105
Size:840 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/17, Tot:0/0/0/361/12/60122
Size:3656 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/60124
Size:5783 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/60131
Size:7719 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/19, Tot:0/0/0/361/12/60150
Size:2433 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/60153
Size:2159 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/60156
Size:2704 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/60163
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/16, Tot:0/0/0/361/12/60179
Size:650 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/60187
Size:7108 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/60188
Size:977 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/60195
Size:7395 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/60202
Size:7806 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/60214
Size:7087 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/14, Tot:0/0/0/361/12/60228
Size:650 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/60231
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/60232
Size:1394 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/60243
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/21, Tot:0/0/0/361/12/60264
Size:399 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/60276
Size:8077 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/14, Tot:0/0/0/361/12/60290
Size:1550 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/60302
Size:982 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/60314
Size:811 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/60326
Size:3985 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/60331
Size:2692 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/60332
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/60335
Size:6484 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/60341
Size:7117 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/60344
Size:6608 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/60348
Size:7115 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/14, Tot:0/0/0/361/12/60362
Size:5045 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/25, Tot:0/0/0/361/12/60387
Size:1961 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/60391
Size:4416 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/60403
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/27, Tot:0/0/0/361/12/60430
Size:3925 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/17, Tot:0/0/0/361/12/60447
Size:7556 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/60455
Size:5054 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/60458
Size:1588 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/60466
Size:4409 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/60473
Size:1997 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/20, Tot:0/0/0/361/12/60493
Size:7037 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/60505
Size:1707 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/60507
Size:6811 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/60510
Size:3320 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/60514
Size:899 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/9, Tot:0/0/0/361/12/60523
Size:1571 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/60527
Size:1477 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/60530
Size:6691 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/21, Tot:0/0/0/361/12/60551
Size:3957 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/17, Tot:0/0/0/361/12/60568
Size:6162 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/17, Tot:0/0/0/361/12/60585
Size:4395 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/16, Tot:0/0/0/361/12/60601
Size:1777 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/60605
Size:1377 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/60610
Size:31 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/60611
Size:4682 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/60622
Size:1660 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/60629
Size:2197 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/60642
Size:1781 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/60644
Size:3119 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/60648
Size:802 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/60653
Size:2287 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/14, Tot:0/0/0/361/12/60667
Size:7369 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/60668
Size:4985 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/60678
Size:8143 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/60689
Size:305 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/60701
Size:8159 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/21, Tot:0/0/0/361/12/60722
Size:969 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/60734
Size:596 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/60744
Size:2455 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/17, Tot:0/0/0/361/12/60761
Size:2476 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/60767
Size:5788 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/60772
Size:1789 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/17, Tot:0/0/0/361/12/60789
Size:4854 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/60795
Size:770 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/60800
Size:4324 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/60801
Size:1907 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/23, Tot:0/0/0/361/12/60824
Size:849 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/18, Tot:0/0/0/361/12/60842
Size:643 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/15, Tot:0/0/0/361/12/60857
Size:3619 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/16, Tot:0/0/0/361/12/60873
Size:4885 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/60884
Size:612 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/26, Tot:0/0/0/361/12/60910
Size:4528 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/60913
Size:4150 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/60914
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/17, Tot:0/0/0/361/12/60931
Size:1428 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/60941
Size:5772 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/14, Tot:0/0/0/361/12/60955
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/60961
Size:411 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/16, Tot:0/0/0/361/12/60977
Size:2495 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/60979
Size:1477 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/60984
Size:1311 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/60992
Size:6738 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/61005
Size:416 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/16, Tot:0/0/0/361/12/61021
Size:3424 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/61027
Size:1443 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61030
Size:2794 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/61041
Size:164 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/61054
Size:2268 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/61059
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61062
Size:1953 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/9, Tot:0/0/0/361/12/61071
Size:3564 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/61084
Size:551 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/61097
Size:2504 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/61103
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/61111
Size:6762 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/61123
Size:1256 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/61127
Size:625 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/20, Tot:0/0/0/361/12/61147
Size:2518 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61150
Size:5168 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/61158
Size:1380 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/9, Tot:0/0/0/361/12/61167
Size:634 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/61175
Size:2642 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61178
Size:6044 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/61180
Size:4625 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/61187
Size:3068 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/17, Tot:0/0/0/361/12/61204
Size:628 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/61215
Size:722 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/61222
Size:383 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/61226
Size:333 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/61238
Size:1669 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/14, Tot:0/0/0/361/12/61252
Size:7957 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/61262
Size:1794 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/61268
Size:3383 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/61270
Crash (dup): 'out/the_fuzzer/crashes/SIGABRT.PC.0.STACK.180f88fd76.CODE.-6.ADDR.0.INSTR.mov____0x108(%rsp),%rcx.fuzz' already exists, skipping
Size:1086 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/61274
Size:1578 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/18, Tot:0/0/0/361/12/61292
Size:7015 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/15, Tot:0/0/0/361/12/61307
Size:1317 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/61317
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/20, Tot:0/0/0/361/12/61337
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/61338
Size:3342 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/61348
Size:6076 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/61352
Size:192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/61362
Size:832 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/61375
Size:307 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/61386
Size:6166 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/21, Tot:0/0/0/361/12/61407
Size:6417 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/18, Tot:0/0/0/361/12/61425
Size:7609 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/19, Tot:0/0/0/361/12/61444
Size:1033 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/16, Tot:0/0/0/361/12/61460
Size:1957 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/61472
Size:5088 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61475
Size:783 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/16, Tot:0/0/0/361/12/61491
Size:987 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/61496
Size:639 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/61498
Size:1213 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/16, Tot:0/0/0/361/12/61514
Size:6861 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/61518
Size:6087 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/61523
Size:8137 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/61529
Size:1162 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/61536
Size:121 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/61549
Size:650 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/61554
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/18, Tot:0/0/0/361/12/61572
Size:7049 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/9, Tot:0/0/0/361/12/61581
Size:6085 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/61583
Size:1018 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/61589
Size:1334 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/14, Tot:0/0/0/361/12/61603
Size:2125 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/9, Tot:0/0/0/361/12/61612
Size:935 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61615
Crash (dup): 'out/the_fuzzer/crashes/SIGABRT.PC.0.STACK.180f88fd76.CODE.-6.ADDR.0.INSTR.mov____0x108(%rsp),%rcx.fuzz' already exists, skipping
Size:1153 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/61619
Size:6859 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/18, Tot:0/0/0/361/12/61637
Size:3577 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/61643
Size:1009 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/20, Tot:0/0/0/361/12/61663
Size:5209 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61666
Size:5983 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61669
Size:4312 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/61671
Size:5264 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/19, Tot:0/0/0/361/12/61690
Size:4054 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/61697
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/25, Tot:0/0/0/361/12/61722
Size:4863 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/61729
Size:202 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61732
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/61738
Size:675 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/14, Tot:0/0/0/361/12/61752
Size:1200 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/61757
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/61764
Size:778 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/18, Tot:0/0/0/361/12/61782
Size:682 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/15, Tot:0/0/0/361/12/61797
Size:369 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/61807
Size:6101 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61810
Size:877 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/61816
Size:1384 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/61823
Size:2079 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/14, Tot:0/0/0/361/12/61837
Size:3939 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/61842
Size:1648 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/61844
Size:4994 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/61848
Size:301 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/61853
Size:3162 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/61855
Size:3616 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/9, Tot:0/0/0/361/12/61864
Size:8161 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/19, Tot:0/0/0/361/12/61883
Size:5153 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61886
Size:7902 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/61891
Size:3815 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/61901
Size:3215 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/61914
Size:7377 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/24, Tot:0/0/0/361/12/61938
Size:3208 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/61950
Crash (dup): 'out/the_fuzzer/crashes/SIGABRT.PC.0.STACK.180f88fd76.CODE.-6.ADDR.0.INSTR.mov____0x108(%rsp),%rcx.fuzz' already exists, skipping
Size:726 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/61954
Size:414 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/61957
Size:2277 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/61962
Size:775 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/20, Tot:0/0/0/361/12/61982
Size:4541 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/13, Tot:0/0/0/361/12/61995
Size:7918 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/26, Tot:0/0/0/361/12/62021
Size:6535 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/9, Tot:0/0/0/361/12/62030
Size:3102 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/62033
Size:2573 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/62044
Size:416 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/17, Tot:0/0/0/361/12/62061
Size:2997 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/62065
Size:3910 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/62073
Size:3475 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/62074
Size:6026 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/62075
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/62076
Size:6183 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/62082
Size:5602 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/12, Tot:0/0/0/361/12/62094
Size:3090 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/62095
Size:4645 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/19, Tot:0/0/0/361/12/62114
Size:3645 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/62118
Size:188 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/62126
Size:7081 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/62127
Size:5913 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/62133
Size:4957 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/11, Tot:0/0/0/361/12/62144
Size:2028 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/6, Tot:0/0/0/361/12/62150
Size:434 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/9, Tot:0/0/0/361/12/62159
Size:5764 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/62169
Size:1869 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/62173
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/62183
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/62185
Size:7701 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/62189
Size:3515 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/62199
Size:4203 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/62206
Size:403 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/62211
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/21, Tot:0/0/0/361/12/62232
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/5, Tot:0/0/0/361/12/62237
Size:8050 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/1, Tot:0/0/0/361/12/62238
Size:4303 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/7, Tot:0/0/0/361/12/62245
Size:840 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/62255
Size:6219 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/3, Tot:0/0/0/361/12/62258
Size:7719 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/62266
Size:4991 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/8, Tot:0/0/0/361/12/62274
Size:2453 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/62278
Size:8192 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/21, Tot:0/0/0/361/12/62299
Size:562 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/4, Tot:0/0/0/361/12/62303
Size:7108 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/10, Tot:0/0/0/361/12/62313
Size:7656 (i,b,hw,ed,ip,cmp): 0/0/0/0/0/2, Tot:0/0/0/361/12/62315
